Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
apitest,,,,2022-11-30 15:57:53,2022-11-30 16:04:59,"7m - 5,707s",PASSED
,,,,,,,
Test Cases/API_TEST1/AddUser,,,,2022-11-30 15:58:07,2022-11-30 16:00:52,"2m - 44,866s",PASSED
"Response = sendRequest(findTestObject(""API_TEST1/AddUser""))",,,,2022-11-30 15:58:35,2022-11-30 16:00:50,"2m - 15,219s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 16:00:50,2022-11-30 16:00:52,"1,720s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:00:52,2022-11-30 16:00:52,"0,053s",PASSED
,,,,,,,
Test Cases/API_TEST1/TEST_ESTUDIANTES,,,,2022-11-30 16:00:52,2022-11-30 16:01:18,"25,956s",PASSED
"Response = sendRequest(findTestObject(""API_TEST1/Get_user""))",,,,2022-11-30 16:01:12,2022-11-30 16:01:18,"6,525s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:01:18,2022-11-30 16:01:18,"0,004s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 16:01:18,2022-11-30 16:01:18,"0,012s",PASSED
,,,,,,,
Test Cases/API_TEST1/Test_Estudiante_id,,,,2022-11-30 16:01:19,2022-11-30 16:01:59,"40,214s",PASSED
"Response = sendRequest(findTestObject(""API_TEST1/StudentID""))",,,,2022-11-30 16:01:50,2022-11-30 16:01:55,"4,842s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 16:01:55,2022-11-30 16:01:55,"0,006s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:01:55,2022-11-30 16:01:55,"0,004s",PASSED
"verifyElementPropertyValue(Response, ""data.last_name"", ""Wong"")",,,,2022-11-30 16:01:55,2022-11-30 16:01:58,"2,913s",PASSED
"verifyElementPropertyValue(Response, ""support.text"", ""To keep ReqRes free, contributions towards server costs are appreciated!"")",,,,2022-11-30 16:01:58,2022-11-30 16:01:59,"0,843s",PASSED
,,,,,,,
Test Cases/API_TEST1/UpdateUser,,,,2022-11-30 16:01:59,2022-11-30 16:02:35,"36,361s",PASSED
"Response = sendRequest(findTestObject(""API_TEST1/UpdateUser"", [""id"":1]))",,,,2022-11-30 16:02:24,2022-11-30 16:02:35,"10,927s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 16:02:35,2022-11-30 16:02:35,"0,013s",PASSED
,,,,,,,
Test Cases/API_TEST2/AddUser,,,,2022-11-30 16:02:35,2022-11-30 16:03:13,"37,823s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/AddUser""))",,,,2022-11-30 16:02:59,2022-11-30 16:03:13,"13,820s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:03:13,2022-11-30 16:03:13,"0,005s",PASSED
"verifyResponseStatusCode(Response, 201)",,,,2022-11-30 16:03:13,2022-11-30 16:03:13,"0,007s",PASSED
,,,,,,,
Test Cases/API_TEST2/AddUserDinamic,,,,2022-11-30 16:03:13,2022-11-30 16:03:40,"26,306s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/AddUserDinamic"", [""Nom"":""Efrain"", ""Dep"":""Informatica""]))",,,,2022-11-30 16:03:33,2022-11-30 16:03:40,"6,210s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:03:40,2022-11-30 16:03:40,"0,001s",PASSED
,,,,,,,
Test Cases/API_TEST2/API_USUARIOS,,,,2022-11-30 16:03:40,2022-11-30 16:03:55,"15,092s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/Get_Usuarios""))",,,,2022-11-30 16:03:51,2022-11-30 16:03:55,"4,114s",PASSED
