Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Response = sendRequest(findTestObject(""API_TEST2/AddUserDinamic"", [""Nom"":""Efrain"", ""Dep"":""Informatica""]))",,,,2022-11-30 16:02:03,2022-11-30 16:02:13,"10,216s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:02:13,2022-11-30 16:02:13,"0,001s",PASSED
,,,,,,,
Test Cases/API_TEST2/API_USUARIOS,,,,2022-11-30 16:02:13,2022-11-30 16:02:45,"31,692s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/Get_Usuarios""))",,,,2022-11-30 16:02:38,2022-11-30 16:02:45,"7,149s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:02:45,2022-11-30 16:02:45,"0,001s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 16:02:45,2022-11-30 16:02:45,"0,004s",PASSED
,,,,,,,
Test Cases/API_TEST2/DeleteUser,,,,2022-11-30 16:02:45,2022-11-30 16:03:08,"23,280s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/Delete_user"", [""id"":7]))",,,,2022-11-30 16:03:03,2022-11-30 16:03:08,"4,595s",PASSED
,,,,,,,
Test Cases/API_TEST2/Student_ID_Dinamic,,,,2022-11-30 16:03:08,2022-11-30 16:03:30,"22,081s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/BuscarId_Dinamic"", [""id"":3]))",,,,2022-11-30 16:03:25,2022-11-30 16:03:30,"5,474s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 16:03:30,2022-11-30 16:03:30,"0,006s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:03:30,2022-11-30 16:03:30,"0,001s",PASSED
,,,,,,,
Test Cases/API_TEST2/UpdateUser,,,,2022-11-30 16:03:30,2022-11-30 16:03:45,"15,229s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/UpdateUser"", [""id"":3]))",,,,2022-11-30 16:03:40,2022-11-30 16:03:45,"5,634s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 16:03:45,2022-11-30 16:03:45,"0,014s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:03:45,2022-11-30 16:03:45,"0,001s",PASSED
,,,,,,,
Test Cases/API_TEST2/Usuario_ID,,,,2022-11-30 16:03:45,2022-11-30 16:03:58,"12,556s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/Students_id""))",,,,2022-11-30 16:03:54,2022-11-30 16:03:57,"2,688s",PASSED
print(Response.getResponseText()),,,,2022-11-30 16:03:57,2022-11-30 16:03:57,"0,002s",PASSED
"verifyElementPropertyValue(Response, ""data.email"", ""janet.weaver@reqres.in"")",,,,2022-11-30 16:03:57,2022-11-30 16:03:57,"0,109s",PASSED
"verifyElementPropertyValue(Response, ""support.text"", ""To keep ReqRes free, contributions towards server costs are appreciated!"")",,,,2022-11-30 16:03:57,2022-11-30 16:03:58,"0,692s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 16:03:58,2022-11-30 16:03:58,"0,006s",PASSED
