Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Response = sendRequest(findTestObject(""API_TEST2/BuscarId_Dinamic"", [""id"":3]))",,,,2022-11-30 15:55:44,2022-11-30 15:55:49,"4,479s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 15:55:49,2022-11-30 15:55:49,"0,012s",PASSED
print(Response.getResponseText()),,,,2022-11-30 15:55:49,2022-11-30 15:55:49,"0,002s",PASSED
,,,,,,,
Test Cases/API_TEST2/UpdateUser,,,,2022-11-30 15:55:49,2022-11-30 15:56:18,"28,816s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/UpdateUser"", [""id"":3]))",,,,2022-11-30 15:56:07,2022-11-30 15:56:17,"10,619s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 15:56:17,2022-11-30 15:56:18,"0,238s",PASSED
print(Response.getResponseText()),,,,2022-11-30 15:56:18,2022-11-30 15:56:18,"0,001s",PASSED
,,,,,,,
Test Cases/API_TEST2/Usuario_ID,,,,2022-11-30 15:56:18,2022-11-30 15:56:51,"33,689s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/Students_id""))",,,,2022-11-30 15:56:47,2022-11-30 15:56:50,"2,207s",PASSED
print(Response.getResponseText()),,,,2022-11-30 15:56:50,2022-11-30 15:56:50,"0,002s",PASSED
"verifyElementPropertyValue(Response, ""data.email"", ""janet.weaver@reqres.in"")",,,,2022-11-30 15:56:50,2022-11-30 15:56:50,"0,059s",PASSED
"verifyElementPropertyValue(Response, ""support.text"", ""To keep ReqRes free, contributions towards server costs are appreciated!"")",,,,2022-11-30 15:56:50,2022-11-30 15:56:51,"1,357s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 15:56:51,2022-11-30 15:56:51,"0,003s",PASSED
