Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Response = sendRequest(findTestObject(""API_TEST2/UpdateUser"", [""id"":3]))",,,,2022-11-30 15:58:24,2022-11-30 15:58:34,"9,906s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 15:58:34,2022-11-30 15:58:34,"0,004s",PASSED
print(Response.getResponseText()),,,,2022-11-30 15:58:34,2022-11-30 15:58:34,"0,001s",PASSED
,,,,,,,
Test Cases/API_TEST2/Usuario_ID,,,,2022-11-30 15:58:34,2022-11-30 15:59:01,"26,643s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/Students_id""))",,,,2022-11-30 15:58:56,2022-11-30 15:59:00,"3,664s",PASSED
print(Response.getResponseText()),,,,2022-11-30 15:59:00,2022-11-30 15:59:00,"0,001s",PASSED
"verifyElementPropertyValue(Response, ""data.email"", ""janet.weaver@reqres.in"")",,,,2022-11-30 15:59:00,2022-11-30 15:59:00,"0,047s",PASSED
"verifyElementPropertyValue(Response, ""support.text"", ""To keep ReqRes free, contributions towards server costs are appreciated!"")",,,,2022-11-30 15:59:00,2022-11-30 15:59:00,"0,574s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-30 15:59:00,2022-11-30 15:59:00,"0,005s",PASSED
