Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
apitest,,,,2022-11-29 19:45:06,2022-11-29 19:45:24,"18,632s",PASSED
,,,,,,,
Test Cases/API_TEST1/AddUser,,,,2022-11-29 19:45:06,2022-11-29 19:45:11,"4,825s",PASSED
"Response = sendRequest(findTestObject(""API_TEST1/AddUser""))",,,,2022-11-29 19:45:07,2022-11-29 19:45:11,"4,095s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-29 19:45:11,2022-11-29 19:45:11,"0,031s",PASSED
print(Response.getResponseText()),,,,2022-11-29 19:45:11,2022-11-29 19:45:11,"0,023s",PASSED
,,,,,,,
Test Cases/API_TEST1/TEST_ESTUDIANTES,,,,2022-11-29 19:45:11,2022-11-29 19:45:12,"1,439s",PASSED
"Response = sendRequest(findTestObject(""API_TEST1/Get_user""))",,,,2022-11-29 19:45:12,2022-11-29 19:45:12,"0,904s",PASSED
print(Response.getResponseText()),,,,2022-11-29 19:45:12,2022-11-29 19:45:12,"0,004s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-29 19:45:12,2022-11-29 19:45:12,"0,010s",PASSED
,,,,,,,
Test Cases/API_TEST1/Test_Estudiante_id,,,,2022-11-29 19:45:13,2022-11-29 19:45:14,"1,151s",PASSED
"Response = sendRequest(findTestObject(""API_TEST1/StudentID""))",,,,2022-11-29 19:45:13,2022-11-29 19:45:14,"0,458s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-29 19:45:14,2022-11-29 19:45:14,"0,007s",PASSED
print(Response.getResponseText()),,,,2022-11-29 19:45:14,2022-11-29 19:45:14,"0,003s",PASSED
"verifyElementPropertyValue(Response, ""data.last_name"", ""Wong"")",,,,2022-11-29 19:45:14,2022-11-29 19:45:14,"0,095s",PASSED
"verifyElementPropertyValue(Response, ""support.text"", ""To keep ReqRes free, contributions towards server costs are appreciated!"")",,,,2022-11-29 19:45:14,2022-11-29 19:45:14,"0,032s",PASSED
,,,,,,,
Test Cases/API_TEST1/UpdateUser,,,,2022-11-29 19:45:14,2022-11-29 19:45:16,"2,347s",PASSED
"Response = sendRequest(findTestObject(""API_TEST1/UpdateUser"", [""id"":1]))",,,,2022-11-29 19:45:14,2022-11-29 19:45:16,"1,874s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-29 19:45:16,2022-11-29 19:45:16,"0,012s",PASSED
,,,,,,,
Test Cases/API_TEST2/AddUser,,,,2022-11-29 19:45:16,2022-11-29 19:45:17,"1,229s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/AddUser""))",,,,2022-11-29 19:45:16,2022-11-29 19:45:17,"0,754s",PASSED
print(Response.getResponseText()),,,,2022-11-29 19:45:17,2022-11-29 19:45:17,"0,005s",PASSED
"verifyResponseStatusCode(Response, 201)",,,,2022-11-29 19:45:17,2022-11-29 19:45:17,"0,009s",PASSED
,,,,,,,
Test Cases/API_TEST2/AddUserDinamic,,,,2022-11-29 19:45:17,2022-11-29 19:45:19,"1,266s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/AddUserDinamic"", [""Nom"":""Efrain"", ""Dep"":""Informatica""]))",,,,2022-11-29 19:45:18,2022-11-29 19:45:19,"0,819s",PASSED
print(Response.getResponseText()),,,,2022-11-29 19:45:19,2022-11-29 19:45:19,"0,003s",PASSED
,,,,,,,
Test Cases/API_TEST2/API_USUARIOS,,,,2022-11-29 19:45:19,2022-11-29 19:45:19,"0,828s",PASSED
"Response = sendRequest(findTestObject(""API_TEST2/Get_Usuarios""))",,,,2022-11-29 19:45:19,2022-11-29 19:45:19,"0,204s",PASSED
print(Response.getResponseText()),,,,2022-11-29 19:45:19,2022-11-29 19:45:19,"0,001s",PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-11-29 19:45:19,2022-11-29 19:45:19,"0,004s",PASSED
,,,,,,,
Test Cases/API_TEST2/DeleteUser,,,,2022-11-29 19:45:19,2022-11-29 19:45:21,"1,316s",PASSED
